System,Architecture,Password,Antivirus,Browsers,3rd Party Applications,Number of Users,Firewall,Security Patch,Peer to Peer Network,Total Security Rating
1.0,0.8,0.2,1.0,0.8,0.2,0.3,0.0,0.1,0.4,0.42681
0.9,0.0,1.0,1.0,0.6,1.0,0.4,0.2,1.0,1.0,0.77009
0.9,0.8,0.2,0.0,0.8,0.4,0.0,1.0,0.1,1.0,0.5264599999999999
0.9,0.0,1.0,0.3,0.0,0.05,0.3,0.0,1.0,0.0,0.40307000000000004
0.9,0.8,0.0,1.0,0.0,1.0,0.8,0.0,0.0,0.4,0.4436700000000001
1.0,1.0,0.0,1.0,0.3,1.0,0.2,0.0,1.0,1.0,0.62682
0.9,1.0,1.0,1.0,0.0,0.4,0.4,0.2,1.0,0.0,0.6165499999999999
0.9,0.8,0.0,1.0,0.8,1.0,0.05,0.0,0.1,0.4,0.48205
1.0,1.0,0.2,1.0,0.6,0.0,0.3,0.0,1.0,1.0,0.5498999999999999
0.9,1.0,0.0,0.3,1.0,0.05,0.05,0.2,0.0,0.0,0.28836000000000006
0.9,0.0,0.2,0.3,1.0,0.4,0.3,1.0,0.0,0.0,0.41673
0.9,0.0,1.0,0.0,0.6,0.6,0.8,0.2,1.0,0.0,0.5299100000000001
1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.2,0.1,0.0,0.50991
0.9,1.0,0.0,0.3,0.0,0.0,0.3,0.2,0.1,1.0,0.33312
0.9,1.0,0.0,1.0,0.6,0.4,0.3,0.2,0.0,0.0,0.38689000000000007
0.9,0.8,0.2,1.0,0.8,0.4,0.2,1.0,0.1,0.0,0.53344
0.9,0.0,0.0,0.0,0.6,0.05,0.4,0.0,1.0,1.0,0.34983000000000003
1.0,0.8,0.2,0.3,0.6,0.05,0.05,0.0,0.0,1.0,0.36487
1.0,0.0,0.2,1.0,0.6,0.4,0.6,1.0,1.0,0.4,0.62002
0.9,1.0,1.0,1.0,0.6,0.05,0.6,0.0,1.0,1.0,0.68981
0.9,0.0,0.0,1.0,1.0,0.0,0.6,1.0,0.0,0.4,0.45011
0.9,0.8,0.0,1.0,0.6,0.4,0.8,0.2,0.1,1.0,0.50016
1.0,0.8,0.2,1.0,0.8,1.0,1.0,0.2,0.0,0.0,0.53376
1.0,1.0,0.0,0.3,0.8,0.4,0.2,0.0,0.0,1.0,0.41002
1.0,1.0,0.2,1.0,0.8,1.0,1.0,0.0,1.0,0.0,0.6203399999999999
1.0,0.8,1.0,0.3,0.8,0.4,0.3,1.0,0.1,0.4,0.6497900000000001
1.0,0.0,1.0,0.3,0.8,0.05,0.05,1.0,0.0,1.0,0.59135
1.0,1.0,0.0,0.0,0.8,0.0,0.4,0.0,0.1,0.4,0.28325
1.0,0.8,0.2,0.0,0.0,1.0,0.05,0.2,0.1,0.0,0.35838000000000003
0.9,0.8,0.2,1.0,1.0,0.6,0.8,0.2,0.1,1.0,0.5869000000000001
0.9,0.8,0.2,0.0,0.8,1.0,0.4,1.0,0.0,0.4,0.55005
0.9,1.0,1.0,0.3,0.3,0.4,0.8,1.0,1.0,0.0,0.6863699999999999
1.0,1.0,1.0,0.3,0.8,0.6,0.05,0.0,0.1,0.0,0.50832
0.9,0.0,0.0,1.0,0.6,0.0,1.0,1.0,0.0,0.4,0.43674999999999997
1.0,1.0,1.0,1.0,0.8,0.05,0.4,1.0,1.0,1.0,0.8396799999999999
0.9,0.0,0.2,1.0,0.3,0.2,0.0,0.2,0.1,0.4,0.34676
0.9,0.0,1.0,1.0,1.0,0.4,0.05,1.0,0.0,0.4,0.65168
0.9,0.0,0.2,1.0,0.6,0.05,0.3,0.2,0.1,1.0,0.41672000000000003
0.9,0.8,0.0,1.0,1.0,0.4,0.3,0.2,1.0,0.4,0.54015
0.9,0.8,0.0,1.0,1.0,0.4,0.05,1.0,0.0,0.4,0.5384599999999999
1.0,0.0,0.2,1.0,0.0,0.0,0.05,1.0,0.0,0.4,0.40823
0.9,0.8,0.0,1.0,0.3,0.0,0.05,0.0,0.0,0.4,0.30506
0.9,0.0,1.0,0.3,0.6,0.6,0.3,0.0,1.0,0.4,0.55659
0.9,0.0,1.0,0.3,0.6,0.4,0.05,1.0,0.0,0.0,0.51486
0.9,1.0,0.2,0.3,0.8,0.4,0.6,1.0,0.0,0.4,0.51995
1.0,1.0,1.0,0.0,0.8,0.4,0.2,0.0,1.0,1.0,0.64636
0.9,0.8,0.0,0.3,1.0,0.05,0.05,1.0,1.0,0.0,0.48150000000000004
0.9,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.1,1.0,0.50316
0.9,1.0,0.0,1.0,0.6,0.2,0.0,1.0,0.0,0.0,0.45671
0.9,0.8,0.0,0.3,0.3,0.2,1.0,1.0,0.0,0.0,0.38661
0.9,1.0,1.0,1.0,1.0,0.4,0.3,0.0,1.0,0.0,0.65337
0.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.36327
1.0,0.0,0.2,1.0,0.6,0.6,0.3,0.0,1.0,0.0,0.4635599999999999
1.0,0.0,0.0,1.0,0.8,0.6,0.2,0.2,0.1,1.0,0.47691
1.0,1.0,1.0,0.3,0.0,0.6,0.6,0.0,1.0,1.0,0.66306
0.9,0.0,1.0,1.0,0.0,0.05,0.3,1.0,0.0,0.4,0.54647
0.9,0.0,1.0,0.3,0.8,1.0,0.6,0.2,1.0,0.4,0.66005
1.0,1.0,0.2,1.0,0.8,0.05,0.05,1.0,0.1,1.0,0.60488
1.0,0.8,0.0,0.0,0.8,0.0,0.3,0.2,0.1,0.0,0.25327
0.9,1.0,0.2,1.0,0.3,0.0,0.8,1.0,0.0,0.4,0.50993
1.0,1.0,0.0,0.3,0.3,0.6,0.4,1.0,0.1,0.4,0.49327000000000004
1.0,0.8,0.0,0.0,0.8,0.4,0.6,0.0,1.0,1.0,0.47990000000000005
0.9,1.0,0.0,1.0,0.3,0.0,0.4,0.2,0.1,1.0,0.4266400000000001
1.0,0.0,0.0,0.3,0.3,0.0,0.05,0.0,0.0,0.0,0.15167
0.9,1.0,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.4,0.52329
0.9,0.0,0.2,1.0,0.0,0.6,0.0,0.0,0.0,1.0,0.40347
1.0,0.0,1.0,0.3,1.0,0.4,0.4,1.0,0.0,1.0,0.6631600000000001
1.0,1.0,0.2,0.0,1.0,0.4,0.05,0.2,0.1,0.4,0.39830000000000004
0.9,1.0,0.2,1.0,0.8,0.4,0.2,1.0,0.1,0.0,0.5467600000000001
1.0,0.8,0.2,1.0,0.8,0.4,1.0,0.2,0.0,0.0,0.45360000000000006
1.0,1.0,0.0,1.0,0.3,0.6,0.4,1.0,1.0,1.0,0.71326
0.9,0.0,0.2,1.0,0.8,0.6,0.0,1.0,1.0,0.0,0.5901099999999999
1.0,0.0,1.0,1.0,0.3,0.4,0.3,0.0,0.0,0.0,0.45010000000000006
0.9,0.0,0.2,1.0,0.8,0.2,0.8,0.2,1.0,0.0,0.45683000000000007
0.9,0.0,1.0,1.0,0.6,1.0,0.8,0.0,0.0,0.4,0.59697
0.9,0.0,0.0,1.0,0.6,0.6,1.0,0.0,0.1,0.0,0.35374
0.9,0.0,0.2,0.0,0.6,0.4,0.05,1.0,1.0,0.0,0.45150000000000007
0.9,1.0,0.2,0.3,0.0,0.6,0.6,0.2,0.0,0.4,0.38667
0.9,1.0,0.0,1.0,0.6,0.0,0.4,0.2,0.1,0.0,0.34678
1.0,0.8,0.0,1.0,0.0,0.0,0.4,1.0,0.0,1.0,0.49984
0.9,0.8,0.0,1.0,1.0,0.0,0.3,1.0,0.1,0.4,0.50336
0.9,0.0,0.0,0.0,1.0,0.4,0.8,0.2,0.1,1.0,0.37340000000000007
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.1,0.4,0.31009000000000003
1.0,0.0,0.0,1.0,0.3,1.0,0.6,0.2,0.1,0.0,0.41041
0.9,1.0,1.0,1.0,0.0,0.05,0.4,1.0,1.0,0.4,0.71631
1.0,0.8,1.0,1.0,0.8,0.0,0.2,0.2,1.0,1.0,0.70644
0.9,0.0,1.0,0.0,0.3,0.4,0.4,1.0,1.0,1.0,0.67625
1.0,0.0,0.2,0.0,0.3,0.05,0.2,1.0,0.1,0.0,0.30979
1.0,1.0,0.0,1.0,1.0,0.05,1.0,1.0,0.0,1.0,0.60668
0.9,1.0,1.0,0.0,0.8,0.4,0.3,1.0,1.0,1.0,0.7729100000000001
0.9,1.0,1.0,0.3,0.8,0.2,0.3,0.2,1.0,0.0,0.56979
0.9,1.0,0.0,1.0,0.0,0.2,0.6,0.0,1.0,0.4,0.44333
0.9,0.8,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.31657
0.9,1.0,1.0,0.0,0.8,0.2,0.6,0.0,1.0,1.0,0.6230100000000001
1.0,0.8,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.4,0.29501
1.0,0.0,0.2,1.0,0.6,0.05,0.05,1.0,1.0,0.0,0.51493
0.9,0.0,0.2,0.0,0.6,0.2,0.2,0.0,1.0,0.4,0.33655
0.9,0.8,1.0,0.0,0.0,0.2,0.05,0.2,1.0,0.4,0.50458
0.9,1.0,1.0,0.0,1.0,0.2,0.4,0.2,0.0,0.0,0.45653000000000005
0.9,1.0,1.0,1.0,0.8,0.05,0.3,0.2,0.0,0.4,0.5599500000000001
0.9,1.0,0.0,0.0,0.8,0.2,0.2,1.0,0.1,0.0,0.38654000000000005
1.0,0.8,1.0,0.3,0.8,0.4,0.4,0.0,1.0,1.0,0.66978
1.0,0.8,0.2,1.0,0.8,1.0,0.6,0.0,0.1,1.0,0.60365
1.0,1.0,0.2,0.0,0.3,1.0,0.4,0.2,0.0,1.0,0.49334000000000006
0.9,1.0,0.2,0.3,0.0,0.4,0.6,0.2,1.0,1.0,0.5197900000000001
1.0,0.8,1.0,0.3,0.3,0.4,1.0,0.0,0.0,1.0,0.55652
0.9,1.0,0.0,1.0,0.6,0.4,1.0,1.0,0.0,1.0,0.61673
0.9,0.8,1.0,1.0,0.8,0.05,0.0,1.0,0.1,0.0,0.6132
0.9,0.8,1.0,1.0,0.0,0.4,0.3,0.2,0.1,0.4,0.5499400000000001
0.9,0.0,0.0,0.0,0.3,0.05,0.3,1.0,0.1,1.0,0.36974
0.9,0.0,1.0,1.0,1.0,0.4,0.4,1.0,0.0,0.0,0.62341
0.9,0.8,1.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.43631000000000003
1.0,0.0,0.2,1.0,0.6,0.2,0.8,0.0,0.0,0.4,0.36688000000000004
0.9,1.0,0.0,0.0,0.8,0.05,1.0,0.0,1.0,1.0,0.44983000000000006
0.9,0.0,0.2,0.0,0.0,0.2,0.2,1.0,0.1,1.0,0.3997
0.9,0.0,1.0,1.0,0.8,0.0,0.2,0.0,0.0,0.4,0.45669000000000004
0.9,0.8,0.2,1.0,0.3,0.05,0.3,0.2,0.1,0.4,0.39002
0.9,1.0,0.2,0.3,0.3,0.4,0.4,0.0,0.0,0.0,0.3067100000000001
0.9,1.0,1.0,0.0,0.0,0.05,0.2,0.2,0.0,1.0,0.46291000000000004
0.9,0.0,1.0,0.3,0.3,0.0,1.0,1.0,1.0,1.0,0.6729100000000001
1.0,1.0,1.0,1.0,0.8,1.0,0.05,0.2,0.1,1.0,0.75844
0.9,0.0,0.2,1.0,0.3,0.6,1.0,0.0,1.0,0.0,0.45691
0.9,0.8,1.0,1.0,0.6,0.05,0.2,0.2,1.0,1.0,0.68977
0.9,0.0,0.0,1.0,0.6,0.6,0.8,0.2,0.0,1.0,0.4636100000000001
0.9,0.0,0.2,1.0,0.3,1.0,0.2,0.0,0.0,0.4,0.42369
1.0,0.0,0.0,1.0,0.3,0.4,0.8,1.0,0.1,0.0,0.44349000000000005
0.9,0.0,1.0,0.0,0.8,0.05,0.3,1.0,0.1,0.0,0.46974
0.9,0.0,0.2,0.0,0.8,0.05,0.05,1.0,0.1,1.0,0.42808999999999997
0.9,0.0,0.0,0.0,1.0,0.6,0.8,0.0,0.1,1.0,0.37348
1.0,0.0,0.2,1.0,0.0,0.2,0.8,0.0,0.0,1.0,0.38674000000000003
0.9,1.0,0.2,0.0,0.8,0.2,0.2,0.2,1.0,0.0,0.40319000000000005
1.0,0.8,0.2,0.3,0.8,0.2,0.6,0.2,0.1,1.0,0.45327
0.9,0.0,1.0,0.3,0.8,0.2,0.6,0.2,0.1,0.4,0.46326
1.0,0.8,0.0,1.0,0.3,1.0,0.0,0.2,0.1,0.4,0.48361
1.0,1.0,0.0,1.0,0.8,1.0,0.6,1.0,1.0,0.4,0.74684
0.9,1.0,0.2,0.0,0.6,0.0,0.8,0.2,1.0,0.4,0.42311000000000004
1.0,0.0,1.0,0.0,0.8,0.2,0.4,0.0,0.1,0.4,0.40987
1.0,1.0,0.2,0.0,1.0,0.2,0.0,0.0,0.1,0.0,0.30331
1.0,0.0,1.0,0.0,0.8,0.6,0.8,0.2,0.0,1.0,0.5532600000000001
0.9,0.0,1.0,0.3,0.3,0.2,1.0,0.2,0.0,1.0,0.4931700000000001
0.9,1.0,1.0,1.0,0.6,0.6,0.6,0.2,0.0,1.0,0.6900299999999999
0.9,0.0,1.0,1.0,0.6,1.0,1.0,0.2,0.1,1.0,0.7002200000000001
1.0,1.0,1.0,1.0,0.6,0.6,0.8,1.0,0.1,1.0,0.82325
0.9,0.0,0.2,0.3,1.0,0.2,0.6,0.0,0.0,0.4,0.30679
0.9,0.8,1.0,0.3,1.0,1.0,0.0,1.0,1.0,1.0,0.8731500000000001
0.9,0.0,1.0,1.0,0.8,0.05,1.0,0.0,0.1,0.0,0.46012000000000003
0.9,0.0,0.2,0.3,1.0,0.4,0.0,0.2,0.1,0.4,0.3501
0.9,0.0,1.0,0.3,0.0,0.05,0.2,0.0,0.0,0.0,0.29983000000000004
0.9,1.0,0.0,0.0,0.3,0.05,1.0,1.0,0.1,0.0,0.35982000000000003
1.0,1.0,0.0,0.0,1.0,0.2,0.0,1.0,1.0,0.0,0.49312000000000006
0.9,1.0,0.0,1.0,0.3,0.4,0.8,0.2,0.0,1.0,0.48345000000000005
0.9,1.0,1.0,1.0,0.0,0.4,0.3,0.0,0.1,1.0,0.59656
0.9,1.0,0.0,1.0,1.0,1.0,0.6,1.0,0.1,0.0,0.62034
1.0,0.0,1.0,0.3,0.6,0.0,1.0,0.0,0.1,0.4,0.41989
0.9,0.0,0.2,1.0,0.8,1.0,1.0,0.0,0.1,1.0,0.55374
1.0,0.8,1.0,1.0,0.3,0.05,0.2,1.0,0.1,0.0,0.5964700000000001
1.0,0.8,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.25328000000000006
0.9,0.0,0.0,0.0,0.6,1.0,0.8,0.2,1.0,0.4,0.45681000000000005
0.9,0.0,0.2,0.0,0.8,0.4,0.0,0.0,0.0,1.0,0.32999000000000006
1.0,0.8,0.0,1.0,1.0,0.4,0.05,0.0,1.0,1.0,0.57509
0.9,0.8,1.0,0.3,0.8,0.6,0.8,1.0,1.0,1.0,0.83307
0.9,0.8,1.0,1.0,1.0,0.6,0.05,1.0,0.1,0.0,0.7017100000000001
1.0,1.0,1.0,0.3,0.8,0.05,0.8,0.2,0.0,1.0,0.5764400000000001
1.0,0.0,1.0,1.0,1.0,1.0,0.8,0.2,1.0,0.4,0.76022
1.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.3003
0.9,0.0,0.0,0.3,0.6,0.4,0.05,0.2,0.1,0.0,0.25179
1.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,1.0,0.25324
0.9,0.8,0.2,0.3,0.0,0.6,0.0,0.2,1.0,0.4,0.45321
0.9,0.0,0.0,0.0,0.0,0.2,1.0,0.2,0.1,1.0,0.28656000000000004
1.0,1.0,0.0,0.3,0.8,0.0,0.05,0.0,0.0,0.0,0.25167
0.9,0.8,1.0,1.0,0.8,0.6,0.2,0.0,0.0,0.0,0.5501699999999999
1.0,0.0,0.0,0.0,1.0,0.05,0.6,0.0,0.1,1.0,0.30331
0.9,0.0,0.2,1.0,0.0,0.2,1.0,1.0,0.0,0.4,0.45669000000000004
1.0,0.0,0.2,0.3,0.0,1.0,0.0,0.0,0.0,0.4,0.33682
0.9,0.0,1.0,0.3,0.3,0.6,0.05,0.2,1.0,1.0,0.61478
0.9,1.0,0.0,1.0,1.0,0.4,0.8,1.0,0.1,0.0,0.54686
0.9,1.0,0.0,1.0,1.0,0.6,0.2,0.2,0.1,0.0,0.44698000000000004
0.9,1.0,0.0,1.0,0.0,0.05,0.8,0.2,1.0,1.0,0.51655
1.0,0.0,0.2,1.0,0.0,0.6,0.05,0.2,0.1,0.0,0.35186
1.0,1.0,1.0,0.0,0.0,0.05,0.4,0.2,1.0,1.0,0.57948
0.9,0.8,0.0,0.3,0.8,0.4,0.8,1.0,0.0,0.4,0.48001000000000005
0.9,0.0,1.0,0.3,0.8,0.6,0.3,1.0,1.0,1.0,0.76309
0.9,1.0,1.0,0.0,0.8,0.2,0.4,0.2,1.0,0.0,0.5430699999999999
0.9,1.0,0.0,0.0,1.0,0.0,0.2,1.0,0.1,1.0,0.47308000000000006
0.9,0.0,1.0,0.3,0.8,0.4,0.0,1.0,1.0,0.4,0.6664100000000001
0.9,1.0,0.2,1.0,0.0,0.6,0.4,0.0,1.0,0.0,0.4834300000000001
1.0,0.0,0.2,1.0,0.8,0.05,0.4,0.2,0.0,0.4,0.37348
0.9,1.0,1.0,1.0,0.8,0.4,1.0,1.0,1.0,0.0,0.7965899999999999
0.9,0.0,0.2,1.0,0.8,1.0,0.0,0.0,0.0,1.0,0.51035
0.9,0.0,1.0,1.0,0.6,0.4,0.6,1.0,0.0,0.4,0.6433300000000001
0.9,0.8,0.2,0.3,0.3,0.05,0.8,0.0,0.0,1.0,0.35989
0.9,0.8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4,0.61645
1.0,1.0,0.0,1.0,1.0,0.05,0.3,0.0,1.0,0.0,0.45009999999999994
0.9,1.0,0.2,0.0,0.3,0.05,0.3,0.2,0.0,0.0,0.25319
1.0,0.8,1.0,0.3,0.0,0.2,0.2,0.2,1.0,0.4,0.5496399999999999
1.0,1.0,1.0,0.0,0.6,0.6,1.0,0.2,0.0,0.4,0.55324
1.0,0.8,0.0,0.3,0.8,0.05,0.0,1.0,0.1,0.0,0.38655000000000006
1.0,1.0,0.0,1.0,1.0,1.0,0.6,0.0,0.1,1.0,0.59703
0.9,1.0,0.2,1.0,0.8,0.05,1.0,0.0,0.0,0.4,0.42349000000000003
1.0,0.8,0.0,0.3,0.3,1.0,0.6,0.0,0.0,1.0,0.45682
1.0,0.0,0.2,1.0,0.6,0.4,0.6,0.2,1.0,1.0,0.5734
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1,1.0,0.47659
0.9,1.0,0.0,1.0,0.8,0.4,0.8,0.2,1.0,0.4,0.5568100000000001
1.0,1.0,1.0,1.0,0.6,1.0,0.6,0.2,1.0,1.0,0.85336
0.9,1.0,0.0,1.0,0.8,0.2,0.6,0.2,0.0,0.4,0.42351
1.0,0.8,1.0,0.3,0.0,0.4,0.6,0.0,0.1,1.0,0.53311
0.9,0.8,0.0,0.3,0.0,1.0,0.05,1.0,1.0,1.0,0.6415200000000001
0.9,0.8,1.0,1.0,0.0,0.0,0.3,0.0,0.1,0.4,0.46986
0.9,0.8,1.0,1.0,0.8,0.4,0.0,0.2,0.1,0.4,0.59336
0.9,0.8,0.2,0.0,0.6,0.6,0.0,0.2,0.1,0.4,0.37332
0.9,0.0,1.0,1.0,0.8,0.4,0.05,0.2,0.0,0.4,0.53176
1.0,0.0,0.2,0.0,0.8,0.05,0.6,1.0,1.0,0.4,0.48642
0.9,0.8,0.2,1.0,0.0,0.0,1.0,0.2,0.1,0.4,0.38668
0.9,1.0,0.2,1.0,0.3,0.6,0.6,1.0,0.0,0.0,0.54345
0.9,1.0,0.0,1.0,0.8,0.4,0.6,1.0,1.0,0.0,0.6167300000000001
0.9,0.0,1.0,1.0,0.0,0.6,0.6,0.0,1.0,0.4,0.59667
0.9,0.8,0.2,1.0,0.8,0.0,0.2,0.2,1.0,0.0,0.46335
0.9,1.0,1.0,0.3,0.3,0.0,0.6,1.0,1.0,1.0,0.72615
0.9,0.8,0.0,1.0,0.0,0.0,0.3,0.0,0.0,1.0,0.35331
1.0,1.0,0.0,0.0,1.0,1.0,0.8,0.0,0.1,1.0,0.50351
1.0,0.0,1.0,1.0,1.0,0.6,0.8,0.0,0.1,1.0,0.6501699999999999
0.9,0.8,0.2,1.0,0.6,0.05,1.0,0.2,0.1,0.4,0.43344000000000005
0.9,0.8,0.2,1.0,0.0,1.0,0.6,0.2,1.0,1.0,0.6567700000000001
1.0,0.8,0.2,0.3,0.8,0.4,0.8,0.2,1.0,1.0,0.5765800000000001
1.0,1.0,1.0,1.0,0.8,0.05,0.8,0.2,0.1,0.0,0.55667
0.9,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.26313
0.9,0.0,1.0,1.0,0.8,0.2,0.3,1.0,0.0,0.4,0.61995
1.0,0.0,1.0,1.0,0.0,0.6,0.0,0.2,0.1,0.0,0.48339
0.9,0.0,1.0,0.0,1.0,0.2,0.4,1.0,0.0,0.0,0.49649
0.9,0.8,1.0,0.3,0.6,0.6,0.3,1.0,1.0,0.4,0.74307
0.9,1.0,1.0,1.0,0.8,0.0,0.8,0.2,0.0,0.0,0.5300100000000001
1.0,0.0,0.2,1.0,0.8,0.0,0.8,0.0,0.0,0.4,0.35352
0.9,1.0,0.0,0.3,1.0,0.05,0.0,0.0,1.0,0.0,0.35995000000000005
0.9,0.0,0.0,1.0,0.6,0.6,0.6,0.2,1.0,0.0,0.45693
0.9,0.8,1.0,1.0,0.6,0.6,0.6,1.0,1.0,0.0,0.7832699999999999
0.9,1.0,1.0,0.3,0.6,0.4,0.2,1.0,0.1,0.4,0.63642
0.9,1.0,1.0,0.3,0.0,0.05,0.05,0.2,0.1,0.0,0.39805
0.9,0.0,0.2,0.3,0.8,0.05,0.2,1.0,1.0,1.0,0.5530700000000001
1.0,1.0,0.2,0.3,0.8,0.0,1.0,0.0,0.0,0.0,0.3167
1.0,1.0,1.0,1.0,0.3,1.0,0.8,0.2,0.1,0.0,0.65019
1.0,0.8,0.0,1.0,0.8,0.4,0.3,0.2,1.0,1.0,0.59672
1.0,0.0,1.0,0.0,0.8,1.0,0.8,0.2,0.1,1.0,0.6166900000000001
0.9,0.0,1.0,1.0,0.6,0.2,0.6,0.2,1.0,0.4,0.60995
1.0,0.8,0.2,0.3,0.8,0.4,0.6,1.0,0.0,0.0,0.47666000000000003
1.0,0.0,0.2,0.3,1.0,0.0,0.2,0.2,0.1,0.4,0.31333
0.9,1.0,1.0,0.0,0.6,1.0,1.0,0.2,0.1,1.0,0.6666200000000001
0.9,1.0,0.0,1.0,1.0,0.4,0.8,0.2,0.0,0.0,0.43030999999999997
0.9,0.0,1.0,1.0,0.6,0.0,0.0,1.0,1.0,0.4,0.66975
0.9,0.0,1.0,1.0,0.3,0.4,0.2,1.0,1.0,1.0,0.7697700000000001
1.0,0.0,0.2,0.0,1.0,0.4,0.6,0.0,0.0,0.0,0.27348
0.9,0.8,0.0,0.3,0.8,0.6,0.6,1.0,0.0,1.0,0.55999
0.9,0.8,0.0,0.0,0.6,0.0,0.6,0.2,1.0,0.4,0.36981
0.9,0.0,0.2,0.3,0.0,0.4,0.3,0.2,0.0,1.0,0.34327
0.9,0.0,0.2,0.3,0.6,0.05,0.05,0.2,0.0,1.0,0.32824
1.0,0.0,0.2,0.3,0.6,0.6,0.2,0.2,0.0,1.0,0.4167199999999999
1.0,0.8,1.0,1.0,0.0,0.2,1.0,0.2,0.1,0.4,0.55659
0.9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,0.4,0.67366
1.0,0.8,0.0,1.0,0.3,0.05,0.3,0.0,0.0,0.0,0.29012000000000004
0.9,0.0,1.0,0.0,0.8,0.0,0.3,0.2,0.0,1.0,0.44641000000000003
1.0,1.0,1.0,0.3,0.6,0.05,0.6,1.0,0.1,0.4,0.61301
0.9,0.8,0.0,1.0,0.3,0.6,0.2,1.0,0.0,1.0,0.58337
0.9,0.8,0.2,0.3,0.3,0.2,0.05,0.0,0.0,0.4,0.29494000000000004
0.9,0.8,0.2,0.0,0.6,0.2,0.05,0.0,0.1,1.0,0.35485
0.9,1.0,0.0,1.0,0.8,0.4,0.05,0.0,0.1,0.4,0.4152100000000001
0.9,0.8,1.0,1.0,1.0,0.0,0.05,0.2,0.0,1.0,0.6049
0.9,1.0,0.0,1.0,0.3,0.2,0.8,0.0,0.0,0.4,0.37015
1.0,1.0,1.0,0.0,1.0,0.2,0.05,0.2,1.0,1.0,0.65463
0.9,0.8,0.0,0.3,0.0,0.2,0.6,1.0,1.0,1.0,0.55301
0.9,0.0,0.0,1.0,0.8,0.6,0.8,0.2,0.0,0.4,0.41703
1.0,0.8,0.0,1.0,0.3,0.05,0.3,0.0,0.1,0.0,0.30011
0.9,1.0,0.0,1.0,0.0,0.05,0.6,0.0,1.0,0.0,0.38333
0.9,1.0,0.0,1.0,0.3,1.0,1.0,0.2,0.1,1.0,0.58028
0.9,0.8,0.2,0.3,0.8,0.4,0.05,0.2,0.1,0.0,0.35173000000000004
1.0,0.8,0.2,0.0,0.8,0.6,0.3,1.0,0.1,0.4,0.51325
0.9,0.0,0.0,0.0,0.6,0.05,0.8,0.0,0.0,0.0,0.16339
0.9,0.0,1.0,0.3,0.0,1.0,0.0,0.0,1.0,1.0,0.61987
0.9,0.0,0.0,1.0,1.0,0.6,0.8,0.2,1.0,0.4,0.53029
1.0,1.0,1.0,1.0,0.8,0.05,0.05,0.2,0.1,0.4,0.5715800000000001
1.0,0.0,0.2,1.0,0.8,0.4,0.0,0.2,1.0,0.4,0.50678
1.0,0.0,0.2,1.0,0.8,0.0,0.8,0.2,0.1,1.0,0.45009000000000005
0.9,1.0,0.2,1.0,0.8,1.0,0.4,0.2,0.0,0.0,0.51705
0.9,0.8,0.2,1.0,0.3,1.0,0.8,0.2,1.0,1.0,0.6834899999999999
0.9,0.8,0.0,1.0,0.0,0.4,0.2,0.0,0.1,0.0,0.3135
1.0,1.0,0.2,1.0,0.6,0.4,0.0,1.0,0.0,0.4,0.5666800000000001
1.0,0.0,0.2,0.0,0.8,1.0,0.0,0.2,0.0,1.0,0.44678000000000007
0.9,0.0,0.2,0.0,0.8,0.2,0.6,0.0,1.0,0.4,0.36327
1.0,0.0,1.0,0.0,0.0,0.6,0.0,0.2,1.0,0.4,0.5130600000000001
1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2,0.1,1.0,0.30991
1.0,1.0,1.0,1.0,0.8,0.4,0.8,0.0,0.0,0.0,0.5668000000000001
0.9,0.0,1.0,0.3,0.8,0.4,0.8,0.2,0.0,0.4,0.48667000000000005
1.0,0.8,0.0,0.0,1.0,0.2,0.8,0.2,1.0,0.4,0.43992000000000003
0.9,0.0,0.2,1.0,0.0,0.2,0.8,0.2,0.1,1.0,0.41337999999999997
0.9,1.0,1.0,1.0,1.0,0.05,0.4,1.0,1.0,0.4,0.78311
0.9,0.8,0.2,1.0,0.0,0.4,0.2,0.0,1.0,1.0,0.53661
1.0,0.0,0.2,0.0,0.8,0.0,0.6,0.2,0.1,0.4,0.28327
1.0,0.0,1.0,1.0,1.0,0.05,1.0,0.2,0.1,1.0,0.61001
1.0,0.8,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.54662
1.0,0.8,0.2,1.0,0.8,1.0,0.3,1.0,0.1,0.0,0.6269300000000001
0.9,1.0,0.0,1.0,0.8,0.4,0.3,0.2,0.1,1.0,0.51014
